thirdAc,arrival,from_station_code,name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,to_station_name,duration_h,type_of_train,first_ac,distance
0,22:25:00,HJP,Hajipur-Barauni Passenger,NER,0,0,40,0,HAJIPUR JN,55248,18:45:00,55247,BJU,0,BARAUNI JN,3,Pass,0,88
0,18:10:00,MB,Moradabad Kathgodam Passenger,NER,0,0,45,0,MORADABAD,55301,14:25:00,55302,KGM,0,KATHGODAM,3,Pass,0,116
0,16:15:00,KPV,Kashipur Ramnagar Passenger,NER,0,0,35,0,KASHIPUR,55313,15:40:00,55314,RMR,0,RAMNAGAR,0,Pass,0,27
0,17:35:00,RMR,Ramnagar Kashipur Passenger,NER,0,0,35,0,RAMNAGAR,55314,17:00:00,55313,KPV,0,KASHIPUR,0,Pass,0,27
0,10:00:00,LKU,Lalkua Kashipur Passenger,NER,0,0,25,0,LAL KUAN,55315,08:35:00,55316,KPV,0,KASHIPUR,1,Pass,0,59
0,07:05:00,KPV,Kashipur Lalkuan Passenger,NER,0,0,25,0,KASHIPUR,55316,05:40:00,55315,LKU,0,LAL KUAN,1,Pass,0,59
0,15:10:00,LKU,Lalkua Kashipur Passenger,NER,0,0,20,0,LAL KUAN,55317,13:50:00,55316,KPV,0,KASHIPUR,1,Pass,0,59
0,21:20:00,LKU,Lalkua Kashipur Passenger,NER,0,0,20,0,LAL KUAN,55319,20:00:00,55318,KPV,0,KASHIPUR,1,Pass,0,59
0,18:50:00,KPV,Kashipur Lalkuan Passenger,NER,0,0,30,0,KASHIPUR,55320,17:20:00,55319,LKU,0,LAL KUAN,1,Pass,0,59
0,15:45:00,RMR,RAMNAGAR - VARANASI Passenger,NER,0,0,55,0,RAMNAGAR,55322,20:50:00,55321,BSB,0,VARANASI JN,18,Pass,0,705
0,23:45:00,KSJ,KASGANJ LUCKNOW PASS,NER,0,0,50,0,KASGANJ,55326,14:55:00,55325,LJN,0,LUCKNOW JN,8,Pass,0,319
0,23:10:00,CNB,Kanpur Farrukhabad Passenger,NER,0,0,10,0,KANPUR CENTRAL,55327,19:00:00,55328,FBD,0,FARRUKHABAD,4,Pass,0,140
0,09:30:00,FBD,Farrukhabad Kanpur Passenger,NER,0,0,55,0,FARRUKHABAD,55328,05:35:00,55327,CNB,0,KANPUR CENTRAL,3,Pass,0,140
0,20:10:00,KSJ,Kasganj Farrukhabad Passenger,NER,0,0,40,0,KASGANJ,55332,17:30:00,55331,FBD,0,FARRUKHABAD,2,Pass,0,107
0,12:40:00,KSJ,KasGanj-AgraFort Passenger,NER,0,0,5,0,KASGANJ,55333,07:35:00,55334,AF,0,AGRA FORT,5,Pass,0,162
0,09:00:00,KSJ,Kasganj Achhnera Fast Passenger,NER,0,0,30,0,KASGANJ,55337,05:30:00,,AF,0,AGRA FORT,3,Pass,0,162
0,14:40:00,AH,Achhnera Kasganj Fast Passenger,NER,0,0,50,0,ACHHNERA JN,55338,10:50:00,,KSJ,0,KASGANJ,3,Pass,0,140
0,14:50:00,KSJ,KasGanj-Mathura Passenger,NER,0,0,55,0,KASGANJ,55339,11:55:00,,MTJ,0,MATHURA JN,2,Pass,0,105
0,22:50:00,KSJ,KasGanj-Bharatpur Passenger,NER,0,0,20,0,KASGANJ,55341,17:30:00,55342,BTE,0,BHARATPUR JN,5,Pass,0,139
0,11:00:00,BTE,BTE KSJ PASS,NER,0,0,25,0,BHARATPUR JN,55342,05:35:00,55341,KSJ,0,KASGANJ,5,Pass,0,139
0,20:00:00,KSJ,Kasganj Mathura Passenger,NER,0,0,40,0,KASGANJ,55347,17:20:00,55348,MTJ,0,MATHURA JN,2,Pass,0,105
0,11:10:00,LKU,LAL KUAN - BAREILLY CITY  PASSENGER,NER,0,0,40,0,LAL KUAN,55348,08:30:00,55349,BC,0,BAREILLY CITY,2,Pass,0,105
0,19:00:00,BC,BAREILLY CITY - LAL KUAN PASSENGER,NER,0,0,20,0,BAREILLY CITY,55349,15:40:00,55348,LKU,0,LAL KUAN,3,Pass,0,105
0,10:00:00,SPJ,Samastipur-Darbhanga Passenger,ECR,0,0,30,0,SAMASTIPUR JN,55501,08:30:00,55502,DBG,0,DARBHANGA JN,1,Pass,0,36
0,20:10:00,DBG,Darbhanga-Samastipur Passenger,ECR,0,0,30,0,DARBHANGA JN,55502,18:40:00,55501,SPJ,0,SAMASTIPUR JN,1,Pass,0,36
0,08:25:00,SPJ,Samastipur-Darbhanga Passenger,ECR,0,0,30,0,SAMASTIPUR JN,55503,06:55:00,55504,DBG,0,DARBHANGA JN,1,Pass,0,36
0,09:10:00,DBG,Darbhanga-Samastipur Passenger,ECR,0,0,25,0,DARBHANGA JN,55504,07:45:00,55503,SPJ,0,SAMASTIPUR JN,1,Pass,0,36
0,17:30:00,RUSD,Runnisaidpur-Samastipur Passenger,ECR,0,0,25,0,Runnisaidpur,55506,11:05:00,55505,SPJ,0,SAMASTIPUR JN,6,Pass,0,120
0,20:50:00,DBG,Darbhanga-Bairgania Passenger,ECR,0,0,20,0,DARBHANGA JN,55507,17:30:00,55508,BGU,0,BAIRGANIA,3,Pass,0,97
0,14:45:00,LJN,Lucknow Kasganj Passenger,NER,0,0,15,0,LUCKNOW JN,55325,04:30:00,55326,KSJ,0,KASGANJ,10,Pass,0,319
0,23:05:00,SKB,Shikohabad Farrukhabad Passenger,NER,0,0,5,0,SHIKOHABAD JN,55329,16:00:00,55330,KSJ,0,KASGANJ,7,Pass,0,214
0,10:50:00,KSJ,Kasganj Shikohabad Passenger,NER,0,0,5,0,KASGANJ,55330,04:45:00,55329,SKB,0,SHIKOHABAD JN,6,Pass,0,211
0,07:20:00,FBD,Farrukhabad Kasganj Passenger,NER,0,0,50,0,FARRUKHABAD,55331,04:30:00,55332,KSJ,0,KASGANJ,2,Pass,0,107
0,00:35:00,BGU,Bairgania-Darbhanga Passenger,ECR,0,0,15,0,BAIRGANIA,55508,21:20:00,55507,DBG,0,DARBHANGA JN,3,Pass,0,97
0,06:50:00,DBG,Darbhanga-Bairgania Passenger,ECR,0,0,20,0,DARBHANGA JN,55509,03:30:00,55510,BGU,0,BAIRGANIA,3,Pass,0,97
0,10:55:00,BGU,Bairgania-Darbhanga Passenger,NER,0,0,40,0,BAIRGANIA,55510,07:15:00,55509,DBG,0,DARBHANGA JN,3,Pass,0,97
0,14:30:00,DBG,Darbhanga-Bairgania Passenger,ECR,0,0,30,0,DARBHANGA JN,55511,12:00:00,55512,SMI,0,SITAMARHI JN,2,Pass,0,68
0,19:45:00,SMI,Bairgania-Darbhanga Passenger,ECR,0,0,30,0,SITAMARHI JN,55512,17:15:00,55511,DBG,0,DARBHANGA JN,2,Pass,0,68
0,23:00:00,SPJ,Samastipur Jaynagar Passenger,ECR,0,0,45,0,SAMASTIPUR JN,55513,18:15:00,55514,JYG,0,JAYNAGAR,4,Pass,0,109
0,11:45:00,JYG,Jaynagar Samastipur Passenger,ECR,0,0,45,0,JAYNAGAR,55514,07:00:00,55515,SPJ,0,SAMASTIPUR JN,4,Pass,0,109
0,19:40:00,SPJ,Samastipur-Jaynagar Passenger,ECR,0,0,15,0,SAMASTIPUR JN,55515,14:25:00,55514,JYG,0,JAYNAGAR,5,Pass,0,109
0,01:15:00,JYG,Jaynagar-Samastipur Passenger,ECR,0,0,15,0,JAYNAGAR,55516,21:00:00,55515,SPJ,0,SAMASTIPUR JN,4,Pass,0,109
0,20:45:00,DBG,Darbhanga Jaynagar Passenger,ECR,0,0,30,0,DARBHANGA JN,55517,18:15:00,55518,JYG,0,JAYNAGAR,2,Pass,0,79
0,10:40:00,JYG,Jaynagar-Darbhanga Passenger,ECR,0,0,40,0,JAYNAGAR,55518,08:00:00,55517,DBG,0,DARBHANGA JN,2,Pass,0,73
0,09:40:00,DBG,Darbhanga-Jaynagar Passenger,ECR,0,0,35,0,DARBHANGA JN,55519,07:05:00,55518,JYG,0,JAYNAGAR,2,Pass,0,73
0,20:00:00,JYG,Jaynagar Darbhanga Passenger,ECR,0,0,40,0,JAYNAGAR,55520,17:20:00,55519,DBG,0,DARBHANGA JN,2,Pass,0,73
0,22:00:00,SPJ,Samastipur-Barauni Passenger,ECR,0,0,35,0,SAMASTIPUR JN,55528,20:25:00,55527,BJU,0,BARAUNI JN,1,Pass,0,50
0,13:55:00,SPJ,Samastipur-Raxaul Passenger,ECR,0,0,15,0,SAMASTIPUR JN,55529,07:40:00,55530,RXL,0,RAXAUL JN,6,Pass,0,182
0,22:55:00,RXL,Raxaul-Samastipur Passenger,NER,0,0,50,0,RAXAUL JN,55530,16:05:00,55529,SPJ,0,SAMASTIPUR JN,6,Pass,0,182
0,22:25:00,KIR,Katihar-Barauni Passenger,NER,0,0,55,0,KATIHAR JN,55531,17:30:00,55532,BJU,0,BARAUNI JN,4,Pass,0,180
0,23:30:00,KIR,Katihar Darbhanga Passenger,ECR,0,0,10,0,KATIHAR JN,55535,12:20:00,55536,DBG,0,DARBHANGA JN,11,Pass,0,266
0,13:00:00,DBG,Darbhanga Katihar Passenger,ECR,0,0,30,0,DARBHANGA JN,55536,03:30:00,55535,KIR,0,KATIHAR JN,9,Pass,0,267
0,16:00:00,KIR,Katihar-Samastipur Passenger,ECR,0,0,55,0,KATIHAR JN,55537,08:05:00,55538,SPJ,0,SAMASTIPUR JN,7,Pass,0,230
0,19:50:00,SPJ,Samastipur-Katihar Passenger,ECR,0,0,5,0,SAMASTIPUR JN,55538,12:45:00,55537,KIR,0,KATIHAR JN,7,Pass,0,230
0,22:25:00,HJP,Hajipur-Barauni Passenger,NER,0,0,40,0,HAJIPUR JN,55552,18:45:00,55551,BJU,0,BARAUNI JN,3,Pass,0,88
0,12:10:00,DMH,Dauram Madhepura Samastipur Passenger,NER,0,0,40,0,Dauram Madhepura,55553,05:30:00,55554,SPJ,0,SAMASTIPUR JN,6,Pass,0,158
0,20:05:00,SPJ,Samastipur Dauram Madhepura Passenger,ECR,0,0,50,0,SAMASTIPUR JN,55554,13:15:00,55553,DMH,0,Dauram Madhepura,6,Pass,0,158
0,09:05:00,DMH,Dauram Madhepura Samastipur Passenger,NER,0,0,15,0,Dauram Madhepura,55555,02:50:00,55554,SPJ,0,SAMASTIPUR JN,6,Pass,0,158
0,01:15:00,SPJ,Samastipur Dauram Madhepura Passenger,ECR,0,0,5,0,SAMASTIPUR JN,55556,18:10:00,55555,DMH,0,Dauram Madhepura,7,Pass,0,158
0,23:20:00,SPJ,Samastipur Sonpur Passenger,ECR,0,0,50,0,SAMASTIPUR JN,55557,18:30:00,55558,SEE,0,SONPUR JN,4,Pass,0,111
0,08:05:00,SEE,Sonpur Samastipur Passenger,NER,0,0,15,0,SONPUR JN,55558,03:50:00,55557,SPJ,0,SAMASTIPUR JN,4,Pass,0,111
0,19:15:00,KGG,Khagaria Samastipur Passenger,NER,0,0,55,0,KHAGARIA JN,55559,16:20:00,55560,SPJ,0,SAMASTIPUR JN,2,Pass,0,85
0,11:05:00,SPJ,Samastipur Khagaria Passenger,ECR,0,0,45,0,SAMASTIPUR JN,55560,08:20:00,55559,KGG,0,KHAGARIA JN,2,Pass,0,85
0,21:30:00,SHC,Saharsa Samastipur Passenger,NER,0,0,30,0,SAHARSA JN,55565,17:00:00,55566,SPJ,0,SAMASTIPUR JN,4,Pass,0,136
0,09:30:00,SPJ,Samastipur Saharsa Passenger,ECR,0,0,45,0,SAMASTIPUR JN,55566,04:45:00,55565,SHC,0,SAHARSA JN,4,Pass,0,136
0,14:45:00,SHC,Saharsa Samastipur Passenger,NER,0,0,35,0,SAHARSA JN,55567,10:10:00,55568,SPJ,0,SAMASTIPUR JN,4,Pass,0,136
0,21:50:00,SPJ,Samastipur Saharsa Passenger,ECR,0,0,40,0,SAMASTIPUR JN,55568,17:10:00,55567,SHC,0,SAHARSA JN,4,Pass,0,136
0,12:10:00,DMH,DauramMadhepura-Saharsa Passenger,NER,0,0,5,0,Dauram Madhepura,55569,11:05:00,55570,SHC,0,SAHARSA JN,1,Pass,0,22
0,10:45:00,SHC,Saharsa-DauramMadhepura Passenger,NER,0,0,55,0,SAHARSA JN,55570,09:50:00,55569,DMH,0,Dauram Madhepura,0,Pass,0,22
0,22:00:00,RXL,Raxaul Narkatiaganj Passenger,NER,0,0,45,0,RAXAUL JN,55573,19:15:00,55574,NKE,0,NARKATIAGANJ JN,2,Pass,0,88
0,11:40:00,NKE,Narkatiaganj Raxaul Passenger,NER,0,0,50,0,NARKATIAGANJ JN,55574,08:50:00,55573,RXL,0,RAXAUL JN,2,Pass,0,88
0,10:45:00,DBG,Darbhanga-Biraul Passenger,ECR,0,0,45,0,DARBHANGA JN,55575,08:00:00,55576,BIRL,0,Biraul,2,Pass,0,54
0,19:40:00,BIRL,Biraul-Darbhanga Passenger,ECR,0,0,40,0,Biraul,55576,17:00:00,55575,DBG,0,DARBHANGA JN,2,Pass,0,54
0,15:30:00,SKI,Sakri Biraul Passenger,NER,0,0,30,0,SAKRI JN,55577,14:00:00,55578,BIRL,0,Biraul,1,Pass,0,35
0,13:00:00,BIRL,Biraul Sakri Passenger,NER,0,0,30,0,Biraul,55578,11:30:00,55577,SKI,0,SAKRI JN,1,Pass,0,35
0,20:15:00,BLGT,Balurghat Malda Town Passenger,NFR,0,0,10,0,BALURGHAT,55722,17:05:00,55721,MLDT,0,MALDA TOWN,3,Pass,0,104
0,22:45:00,GHY,Guwahati Mairabari Passenger,NFR,0,0,15,0,GUWAHATI,55603,17:30:00,55604,MBO,0,Mairabari,5,Pass,0,160
0,09:20:00,MBO,Mairabari Guwahati Passenger,NFR,0,0,5,0,Mairabari,55604,04:15:00,55603,GHY,0,GUWAHATI,5,Pass,0,160
0,19:50:00,GHY,Guwahati Silghat Town Passenger,NFR,0,0,5,0,GUWAHATI,55607,15:45:00,55608,SHTT,0,Silghat Town,4,Pass,0,172
0,10:30:00,SHTT,Silghat Town Guwahati Passenger,NFR,0,0,30,0,Silghat Town,55608,06:00:00,55607,GHY,0,GUWAHATI,4,Pass,0,172
0,13:45:00,DBB,DBB - FKM FAST PASSENGER,NFR,0,0,45,0,DHUBRI,55609,06:00:00,55610,FKM,0,FAKIRAGRAM JN,7,Pass,0,267
0,04:30:00,KYQ,Kamakhya Fakiragram Fast Passenger,NFR,0,0,30,0,KAMAKHYA,55612,23:00:00,55611,FKM,0,FAKIRAGRAM JN,5,Pass,0,214
0,11:45:00,GHY,Guwahati New Bongaigaon Passenger,NFR,0,0,35,0,GUWAHATI,55618,07:10:00,55617,NBQ,0,NEW BONGAIGAON,4,Pass,0,184
0,08:35:00,RDP,Radhikapur Katihar Passenger,NFR,0,0,35,0,Radhikapur,55707,04:00:00,55708,KIR,0,KATIHAR JN,4,Pass,0,123
0,21:55:00,KIR,Katihar Radhikapur Passenger,NFR,0,0,30,0,KATIHAR JN,55708,18:25:00,55707,RDP,0,Radhikapur,3,Pass,0,123
0,22:55:00,MLDT,Malda Town New Jalpaiguri Passenger,NFR,0,0,45,0,MALDA TOWN,55711,15:10:00,55712,NJP,0,NEW JALPAIGURI,7,Pass,0,232
0,14:30:00,NJP,New Jalpaiguri Malda Town Passenger,NFR,0,0,45,0,NEW JALPAIGURI,55712,05:45:00,55711,MLDT,0,MALDA TOWN,8,Pass,0,232
0,17:50:00,NJP,NEW JALPAIGURI - DEKARGAON Pass,NFR,0,0,20,0,NEW JALPAIGURI,55713,07:30:00,55714,DKGN,0,DEKARGAON,10,Pass,0,252
0,16:45:00,DKGN,DEKARGAON - NEW JALPAIGURI Pass,NFR,0,0,0,0,DEKARGAON,55714,06:45:00,55713,NJP,0,NEW JALPAIGURI,10,Pass,0,252
0,23:30:00,KIR,Katihar Siliguri Passenger,NFR,0,0,10,0,KATIHAR JN,55715,18:20:00,55716,SGUJ,0,SILIGURI JN,5,Pass,0,192
0,09:50:00,SGUJ,Siliguri Katihar Passenger,NFR,0,0,35,0,SILIGURI JN,55716,04:15:00,55715,KIR,0,KATIHAR JN,5,Pass,0,192
0,09:40:00,MLDT,Malda Town Balurghat Passenger,NFR,0,0,50,0,MALDA TOWN,55721,06:50:00,55722,BLGT,0,BALURGHAT,2,Pass,0,104
0,22:35:00,NJP,New Jalpaiguri Alipurduar Passenger,NFR,0,0,55,0,NEW JALPAIGURI,55725,17:40:00,55726,APDJ,0,ALIPUR DUAR JN,4,Pass,0,169
0,09:25:00,APDJ,Alipur Duar New Jalpaiguri Passenger,NFR,0,0,25,0,ALIPUR DUAR JN,55726,05:00:00,55725,NJP,0,NEW JALPAIGURI,4,Pass,0,169
0,10:00:00,KIR,Katihar Radhikapur Passenger,NFR,0,0,30,0,KATIHAR JN,55727,06:30:00,55728,RDP,0,Radhikapur,3,Pass,0,93
0,13:45:00,RDP,Radhikapur Katihar Passenger,NFR,0,0,0,0,Radhikapur,55728,10:45:00,55729,KIR,0,KATIHAR JN,3,Pass,0,93
0,17:45:00,KIR,Katihar Radhikapur Passenger,NFR,0,0,20,0,KATIHAR JN,55729,14:25:00,55730,RDP,0,Radhikapur,3,Pass,0,93
0,21:10:00,RDP,Radhikapur Katihar Passenger,NFR,0,0,55,0,Radhikapur,55730,18:15:00,55729,KIR,0,KATIHAR JN,2,Pass,0,93
0,22:45:00,KIR,Katihar Barsoi Passenger,NFR,0,0,30,0,KATIHAR JN,55731,21:15:00,55732,BOE,0,BARSOI JN,1,Pass,0,38
0,06:10:00,BOE,Barsoi Katihar Passenger,NFR,0,0,45,0,BARSOI JN,55732,04:25:00,55731,KIR,0,KATIHAR JN,1,Pass,0,38
0,06:20:00,KIR,Katihar Jogbani Passenger,NFR,0,0,50,0,KATIHAR JN,55733,03:30:00,55734,JBN,0,JOGBANI,2,Pass,0,108
0,10:05:00,JBN,Jogbani Katihar Passenger,NFR,0,0,20,0,JOGBANI,55734,06:45:00,55735,KIR,0,KATIHAR JN,3,Pass,0,108
0,09:30:00,KIR,Katihar Jogbani Passenger,NFR,0,0,15,0,KATIHAR JN,55735,06:15:00,55734,JBN,0,JOGBANI,3,Pass,0,108
0,13:55:00,JBN,Jogbani Katihar Passenger,NFR,0,0,15,0,JOGBANI,55736,10:40:00,55735,KIR,0,KATIHAR JN,3,Pass,0,108
0,12:00:00,KIR,Katihar Jogbani Passenger,NFR,0,0,50,0,KATIHAR JN,55737,09:10:00,55736,JBN,0,JOGBANI,2,Pass,0,108
0,15:15:00,JBN,Jogbani Katihar Passenger,NFR,0,0,25,0,JOGBANI,55738,12:50:00,55739,KIR,0,KATIHAR JN,2,Pass,0,108
0,15:35:00,KIR,Katihar Jogbani Passenger,NFR,0,0,25,0,KATIHAR JN,55739,12:10:00,55740,JBN,0,JOGBANI,3,Pass,0,108
0,19:40:00,JBN,Jogbani Katihar Passenger,NFR,0,0,15,0,JOGBANI,55740,16:25:00,55741,KIR,0,KATIHAR JN,3,Pass,0,108
0,18:00:00,KIR,Katihar Jogbani Fast Passenger,NFR,0,0,5,0,KATIHAR JN,55741,14:55:00,55740,JBN,0,JOGBANI,3,Pass,0,108
0,20:55:00,KIR,Katihar Jogbani Passenger,NFR,0,0,25,0,KATIHAR JN,55743,17:30:00,55744,JBN,0,JOGBANI,3,Pass,0,108
0,06:20:00,JBN,Jogbani Katihar Passenger,NFR,0,0,45,0,JOGBANI,55744,03:35:00,55743,KIR,0,KATIHAR JN,2,Pass,0,108
0,21:44:00,NJP,New Jalpaiguri Bamanhat Passenger,NFR,0,0,26,0,NEW JALPAIGURI,55745,21:18:00,55746,AUB,0,ALUABARI ROAD,0,Pass,0,57
0,10:40:00,AUB,Bamanhat New Jalpaiguri Passenger,NFR,0,0,31,0,ALUABARI ROAD,55746,05:09:00,55745,NJP,0,NEW JALPAIGURI,5,Pass,0,306
0,19:35:00,SGUJ,Siliguri Haldibari Passenger,NFR,0,0,45,0,SILIGURI JN,55747,16:50:00,55748,HDB,0,HALDIBARI,2,Pass,0,63
0,10:15:00,HDB,Haldibari Siliguri Passenger,NFR,0,0,45,0,HALDIBARI,55748,07:30:00,55747,SGUJ,0,SILIGURI JN,2,Pass,0,63
0,11:05:00,NJP,New Jalpaiguri Haldibari Passenger,NFR,0,0,50,0,NEW JALPAIGURI,55749,09:15:00,55750,HDB,0,HALDIBARI,1,Pass,0,56
0,13:35:00,HDB,Haldibari New Jalpaiguri Passenger,NFR,0,0,50,0,HALDIBARI,55750,11:45:00,55749,NJP,0,NEW JALPAIGURI,1,Pass,0,56
0,15:25:00,NJP,New Jalpaiguri Haldibari Passenger,NFR,0,0,5,0,NEW JALPAIGURI,55751,13:20:00,55750,HDB,0,HALDIBARI,2,Pass,0,56
0,18:40:00,HDB,Haldibari New Jalpaiguri Passenger,NFR,0,0,55,0,HALDIBARI,55752,16:45:00,55751,NJP,0,NEW JALPAIGURI,1,Pass,0,56
0,12:30:00,GHY,Guwahati Lumding Passenger,NFR,0,0,30,0,GUWAHATI,55811,06:00:00,55812,LMG,0,LUMDING JN,6,Pass,0,207
0,12:00:00,GHY,Kapali Fast Passenger,NFR,0,0,50,0,GUWAHATI,55815,10:10:00,55816,CPK,0,CHAPARMUKH JN,1,Pass,0,91
0,09:45:00,CGL,Chengalpattu Arakkonam Passenger,SR,0,0,30,0,CHENGALPATTU,56006,08:15:00,56005,AJJ,0,ARAKKONAM,1,Pass,0,63
0,13:50:00,BGP,Bhagalpur Jamalpur Passenger,ER,0,0,25,0,BHAGALPUR,53429,12:25:00,53430,JMP,0,JAMALPUR JN,1,Pass,0,60
0,11:25:00,SBG,Sahibganj Jamalpur Passenger,ER,0,0,40,0,SAHIBGANJ JN,53431,07:45:00,53432,JMP,0,JAMALPUR JN,3,Pass,0,135
0,22:00:00,GHY,GUWAHATI - ALIPUR DUAR SIFUNG Pass,NFR,0,0,30,0,GUWAHATI,55754,14:30:00,55753,APDJ,0,ALIPUR DUAR JN,7,Pass,0,285
0,09:35:00,MHI,Manihari Katihar Pass,NFR,0,0,5,0,Manihari,55755,08:30:00,55756,KIR,0,KATIHAR JN,1,Pass,0,24
0,07:50:00,KIR,Katihar Manihari Pass,NFR,0,0,5,0,KATIHAR JN,55756,06:45:00,55755,MHI,0,Manihari,1,Pass,0,24
0,13:20:00,MHI,Manihari Katihar Pass,NFR,0,0,5,0,Manihari,55757,12:15:00,55756,KIR,0,KATIHAR JN,1,Pass,0,24
0,11:35:00,KIR,Katihar Manihari Pass,NFR,0,0,5,0,KATIHAR JN,55758,10:30:00,55757,MHI,0,Manihari,1,Pass,0,24
0,19:35:00,MHI,Manihari Katihar Pass,NFR,0,0,5,0,Manihari,55759,18:30:00,55758,KIR,0,KATIHAR JN,1,Pass,0,24
0,17:50:00,KIR,Katihar Manihari Pass,NFR,0,0,5,0,KATIHAR JN,55760,16:45:00,55759,MHI,0,Manihari,1,Pass,0,24
0,07:17:00,APDJ,Alipur Dwar Bamanhat Passenger,NFR,0,0,47,0,ALIPUR DUAR JN,55791,06:30:00,55792,NCB,0,NEW COOCH BEHAR,0,Pass,0,22
0,19:10:00,NCB,Bxt Alipur Duar Passenger,NFR,0,0,55,0,NEW COOCH BEHAR,55792,18:15:00,55791,APDJ,0,ALIPUR DUAR JN,0,Pass,0,22
0,14:05:00,NJP,New Jalpaiguri Bamanhat Passenger,NFR,0,0,5,0,NEW JALPAIGURI,55793,08:00:00,,NCB,0,NEW COOCH BEHAR,6,Pass,0,191
0,18:05:00,BXT,Bamanhat New Jalpaiguri Passenger,NFR,0,0,25,0,Bamanhat,55794,09:40:00,,NJP,0,NEW JALPAIGURI,8,Pass,0,240
0,21:50:00,GHY,Manas Rhino Passenger,NFR,0,0,20,0,GUWAHATI,55802,17:30:00,55801,NBQ,0,NEW BONGAIGAON,4,Pass,0,157
0,09:50:00,NBQ,New Bongaigaon Guwahati Passenger,NFR,0,0,25,0,NEW BONGAIGAON,55805,05:25:00,55806,GHY,0,GUWAHATI,4,Pass,0,184
0,20:50:00,GHY,Guwahati New Bongaigaon Passenger,NFR,0,0,25,0,GUWAHATI,55806,16:25:00,55805,NBQ,0,NEW BONGAIGAON,4,Pass,0,184
0,21:05:00,NBQ,New Bongaigaon Guwahati Passenger,NFR,0,0,45,0,NEW BONGAIGAON,55809,16:20:00,55810,GHY,0,GUWAHATI,4,Pass,0,157
0,21:45:00,LMG,Lumding Guwahati Passenger,NFR,0,0,15,0,LUMDING JN,55812,14:30:00,55811,GHY,0,GUWAHATI,7,Pass,0,207
0,16:00:00,CPK,Kapali Fast Passenger,NFR,0,0,58,0,CHAPARMUKH JN,55816,14:02:00,55815,GHY,0,GUWAHATI,1,Pass,0,91
0,07:55:00,CPK,Chaparmukh Silghat Town Passenger,?,0,0,25,0,CHAPARMUKH JN,55817,05:30:00,55818,SHTT,0,Silghat Town,2,Pass,0,79
0,21:25:00,SHTT,Silghat Town- Chaparmukh Passenger,?,0,0,0,0,Silghat Town,55818,18:25:00,55817,CPK,0,CHAPARMUKH JN,3,Pass,0,81
0,20:00:00,LMG,Lumding Tinsukia Passenger,NFR,0,0,30,0,LUMDING JN,55901,06:30:00,55902,TSK,0,Tinsukia Junction,13,Pass,0,346
0,20:10:00,TSK,Tinsukia Lumding Passenger,NFR,0,0,25,0,Tinsukia Junction,55902,06:45:00,55901,LMG,0,LUMDING JN,13,Pass,0,346
0,19:15:00,FKG,Furkating Mariani Passenger,NFR,0,0,10,0,FURKATING JN,55903,16:05:00,55904,MXN,0,MARIANI JN,3,Pass,0,85
0,09:45:00,MXN,Mariani Furkating Passenger,NFR,0,0,15,0,MARIANI JN,55904,06:30:00,55903,FKG,0,FURKATING JN,3,Pass,0,85
0,10:45:00,DBRT,Dibrugarh Ledo Passenger,NFR,0,0,40,0,DIBRUGARH TOWN,55905,07:05:00,55906,LEDO,0,Ledo,3,Pass,0,103
0,10:45:00,LEDO,Ledo Dibrugarh Passenger,NFR,0,0,30,0,Ledo,55906,07:15:00,55907,DBRT,0,DIBRUGARH TOWN,3,Pass,0,103
0,19:45:00,DBRT,Dibrugarh Ledo Passenger,NFR,0,0,30,0,DIBRUGARH TOWN,55907,16:15:00,55908,LEDO,0,Ledo,3,Pass,0,103
0,19:45:00,LEDO,Ledo Dibrugarh Passenger,NFR,0,0,0,0,Ledo,55908,15:45:00,55907,DBRT,0,DIBRUGARH TOWN,4,Pass,0,103
0,11:45:00,JTTN,Jorhat Town Tinsukia Passenger,NFR,0,0,0,0,Jorhat Town,55913,05:45:00,55914,TSK,0,Tinsukia Junction,6,Pass,0,176
0,20:25:00,TSK,Tinsukia Jorhat Town Passenger,NFR,0,0,10,0,Tinsukia Junction,55914,14:15:00,55913,JTTN,0,Jorhat Town,6,Pass,0,176
0,14:55:00,MAS,Chennai Arakkonam Passenger,SR,0,0,40,0,CHENNAI CENTRAL,56001,13:15:00,56002,AJJ,0,ARAKKONAM,1,Pass,0,68
0,22:40:00,AJJ,Arakkonam Chennai Passenger,SR,0,0,40,0,ARAKKONAM,56002,21:00:00,56001,MAS,0,CHENNAI CENTRAL,1,Pass,0,68
0,07:15:00,AJJ,Arakkonam Chengalpattu Passenger,SR,0,0,25,0,ARAKKONAM,56003,05:50:00,56004,CGL,0,CHENGALPATTU,1,Pass,0,63
0,19:10:00,AJJ,Arakkonam Chengulpattu Passenger,SR,0,0,40,0,ARAKKONAM,56005,17:30:00,56006,CGL,0,CHENGALPATTU,1,Pass,0,63
0,22:15:00,AJJ,Arakkonam Katpadi Passenger,SR,0,0,35,0,ARAKKONAM,56007,20:40:00,56008,KPD,0,KATPADI JN,1,Pass,0,61
0,06:15:00,KPD,Katpadi Arakkonam Passenger,SR,0,0,45,0,KATPADI JN,56008,04:30:00,56007,AJJ,0,ARAKKONAM,1,Pass,0,61
