DAVOS,Keep your father's name to yourself
GENDRY,Who should I say I am? DAVOS turns and notices the two guards approaching the boat
DAVOS,"No weapons, friends"
GUARD 2,The docks are that way
GENDRY,That they are
DAVOS,I can't say it was a pleasure doing business with you
GUARD 1,What's in the boat? DAVOS pauses and turns back to the guards
DAVOS,Not more gold
GUARD 2,I like wine
GUARD 1,Or hams
DAVOS,Come and have a look
DAVOS,Fermented crab
DAVOS,I'd hurry to your favorite establishment or you'll put a whole in that chainmail
GUARD 2,"Oi, Dwarf! DAVOS quickly walks to cut the guards off"
DAVOS,I really wouldn't try anymore until you see how the first bite hits you
GUARD 2,That dwarf -- The guards blow past DAVOS and begin talking to TYRION
GUARD 2,We was looking for a dwarf with a scar like that awhile back
DAVOS,Perhaps there's some arrangement? The two guards turn back to DAVOS
GUARD 2,Arrangement? You gonna arrange to pay us more than Queen Cersei? GENDRY can be seen behind the backs of the guards
DAVOS,This is Gendry
TYRION,He'll do
CUT TO,REDKEEP - CERSEI's QUARTERS JAIME opens the door and step into the queen's room
CERSEI,That won't be necessary
QYBURN,Ser Jaime
Why are you here? JAIME,I met with Tyrion
CERSEI,She just won a great victory
Why would she want a truce now? JAIME,Because an army of dead men is marching on the Seven Kingdoms
CERSEI,He betrayed you
JAIME,You let it happen
Why? CERSEI,I've come to believe that accomodation with the Dragon Queen could be in our immediate interest
JAIME,People won't like that
CERSEI,Never betray me again
CUT TO,DRAGONSTONE - BEACH GENDRY and DAVOS are walking down the beach near the Dragonglass cave
DAVOS,We're leaving today
GENDRY,I understand
DAVOS,He doesn't need to be thinking about harboring the bastard of a dead king
GENDRY,You don't have to worry
DAVOS,"You're just Clovis, a smith who's come to pay his respects before he heads off to work at the Winterfell forges"
GENDRY,Understood
DAVOS,"Begging your pardon, Your Grace"
JON,You survived King's Landing
DAVOS,Yet again
JON,"Your Grace, this is -- GENDRY steps forward in front of DAVOS"
GENDRY,"It's Gendry, Your Grace"
DAVOS,He was meant to keep that to himself
GENDRY,Our fathers trusted each other
Why shouldn't we? JON,I saw your father once at Winterfell
GENDRY,I met yours in my shop
JON,You're a lot leaner
GENDRY,You're a lot shorter
JON,I grew up on stories about them
GENDRY,All I ever knew was they fought together and won
DAVOS,Don't be a fool
GENDRY,"No, but I'm a fighter"
JON,Do you know how to use one? GENDRY shakes his head
JON,"Well, that's a problem"
