Jaime Lannister,"\"Summoned to court to answer for the crimes of your bannerman Gregor Clegane, the Mountain\" Uh, \"arrive within the fortnight or be branded an enemy of the Crown"
Doreah,You have the honor of addressing Daenerys of the House Targaryen
Wine Merchant,Princess
Daenerys Stormborn,Rise
Wine Merchant,That? Dornish swill
Daenerys Stormborn,"You honor me, Ser"
Wine Merchant,The honor
Rakharo,"Huh-uh, huh-uh"
Wine Merchant,"You know there are many in your homeland that pray for your return, princess"
Daenerys Stormborn,I hope to repay your kindness someday
Jorah Mormont,Rakharo
Rakharo,Huh
Jorah Mormont,Put down that cask
Wine Merchant,The wine is for the Khaleesi
Jorah Mormont,Open it
Jorah Mormont,Pour
Wine Merchant,It would be a crime to drink a wine this rich without at least giving it time to breathe
Daenerys Stormborn,Do as he says
Wine Merchant,As the princess commands
Wine Merchant,"Sweet, isn't it? Can you smell the fruit, Ser? Taste it, My Lord"
Jorah Mormont,You first
Wine Merchant,Me? I'm afraid I am not worthy of the vintage
Daenerys Stormborn,You will drink
Doreah,"Khaleesi! Stop him! After a very short chase, Rakharo was able to capture the wine merchant, grabbing the merchants leg with his whip"
Jorah Mormont,Come
Jeor Mormont,"You came to us as outlaws, poachers, rapers, killers, thieves"
Samwel Tarly,You're allowed to look happy
Isn't that what you always wanted? Jon Snow,I want to find my Uncle
Samwell Tarly,"I wish I could help you, but I'm no Ranger"
Samwell Tarly,There's honor in being a steward
Jeor Mormont,Here you begin anew
Jon Snow,"I do, my lord"
Jeor Mormont,You'll want to take your vow before a heart tree as your Uncle did
Jon Snow,"Yes, my lord"
Jeor Mormont,You'll find a Weirwood a mile North of the Wall
Alliser ThorneL Why would you forsake the Gods of your father and your house? Samwell Tarly,The Night's Watch is my house now
Jeor Mormont,"As you wish, lad"
Jaremy Rykker,Rangers with me
Othell Yarwyck,Builders! Everyone walks to their designated leader
Maester Aemon,"Samwell, you will assist me in the rookery and library"
Jon Snow,Will I serve the Lord Commander's meals and fetch hot water for his bath
Maester Aemon,Certainly
Pypar,Fair? I was singing for a high lord at Acorn Hall when he put his hand on my leg and he wanted to see my cock
Samwell Tarly,Now listen to me
Jon Snow,"I just, I always wanted to be a Ranger"
Samwell Tarly,I always wanted to be a Wizard
Renly Baratheon,"Lord Stark, a moment"
Renly Baratheon,He named you Protector of the Realm
Renly Baratheon,She won't care
Ned Stark,Stannis is your older brother
Renly Baratheon,This isn't about the bloody line of succession
Ned Stark,Stannis is a commander
Renly Baratheon,"Yes, he's a good soldier"
Ned Stark,You will sail to dragonstone tonight
Tomard,"Yes, My Lord"
Littlefinger enters the room Ned Stark,Now leave us
Petyr Baelish,My Lord protector
Ned Stark,The King has no true born sons
Petyr Baelish,So when the King dies
Ned Stark,The throne passes to his brother Lord Stannis
Petyr Baelish,So it would seem
Ned Stark,"There is no \"unless\""
Petyr Baelish,And he cannot take the throne without your help
Ned Stark,What you suggest is treason
Petyr Baelish,Only if we lose
Ned Stark,"Make peace with the Lannisters, you say"
Petyr Baelish,"We only make peace with our enemies, my Lord"
Ned Stark,No
Petyr Baelish,"So why did you call me here? Not for my wisdom, clearly"
Ned Stark,You promised Catelyn you would help me
Petyr Baelish,Look at you
Both Jon and Sam,Hear my words and bear witness to my vow
Othell Yarwyck,You knelt as boys
Fellow Night's Watch brothers,Well done
Samwell Tarly,"What's he got there? Jon SnowL To me, Ghost"
Samwell Tarly,"Gods be good! Returning to a tent in Vaes Dothrak, both Daenarys and Jorah are having a conversation, while walking past the captured wine merchant"
Daenerys Stormborn,"What will they do to him? When the Khalasar rides, he'll be leashed to a saddle, forced to run behind the horses for as long as he can"
Daenerys Stormborn,And when he falls? I saw a man last nine miles once
Daenerys Stormborn,King Robert still wants me dead
Daenerys Stormborn,"I thought he'd leave me alone, now that my brother is gone"
Daenerys Stormborn,He will not have my son
"After staring at the scared merchant, he walks towards Daenarys Khal Drogo",Moon of my life
Khal Drogo,"Jorah the Andal, I heard what you did"
Messenger,"Lord Stark, King Joffrey and the Queen Regent request your presence in the Throne Room"
Petyr Baelish,All is accomplished
Ned Stark,Good
Is Lord Renly joining us? Lord Varys,I fear Lord Renly has left the city
Janos Slynt,"We stand behind you, Lord Stark"
Messenger,"All hail his Grace, Joffrey of Houses Baratheon and Lannister, the first of his name, King of the Andals and the First Men, Lord of the Seven Kingdoms and Protector of the Realm"
King Joffrey,I command the council to make all necessary arrangements for my coronation
Ned Stark,"Ser Barristan, I believe no man here could ever question your honor"
Barristan Selmy,King Robert's seal
Cersei Lannister,"May I see that letter, Ser Barristan? Protector of the realm"
"Is this meant to be your shield, Lord Stark? A piece of paper? Cersei shreds Robert's letter to pieces Barristan Selmy",Those were the King's words
Cersei Lannister,We have a new King now
Ned Stark,"Ser Barristan is a good man, a loyal man"
Cersei Lannister,You think he stands alone? Cregor Clegane draws his sword
Janos Slynt,Men of the Watch! The Gold Cloaks draw their swords
Ned Stark,I want no bloodshed
Petyr Baelish,"Now! Suddenly, the Gold Cloaks switch sides and attack the Stark men"
Petyr Baelish,I did warn you not to trust me
The title of the episode is part of a quote from Cersei Lannister during the final confrontation with Eddard,"When you play the game of thrones, you win or you die"
